# Rime user dictionary
#@/db_name	wanxiang
#@/db_type	userdb
#@/rime_version	1.10.0
#@/tick	35307
#@/user_id	b05c24aa-c4d6-4bd9-842a-ee5398eb78ba
a 	啊	c=5 d=2.74676 t=35307
chuān yī fú 	穿衣服	c=1 d=0.900325 t=35307
chuāng kǒu 	窗口	c=3 d=1.5285 t=35307
chuī 	吹	c=3 d=1.94501 t=35307
chuī bù qǐ 	吹不起	c=1 d=0.970446 t=35307
chuī luò yè 	吹落叶	c=1 d=0.711771 t=35307
chuī shá 	吹啥	c=2 d=1.68316 t=35307
chuī shì bān 	炊事班	c=1 d=0.763379 t=35307
chà 	差	c=7 d=3.04801 t=35307
chà bu duō 	差不多	c=3 d=1.70514 t=35307
chà bu duō le 	差不多了	c=1 d=0.918512 t=35307
chà diǎn 	差点	c=1 d=0.628135 t=35307
chà duō shǎo 	差多少	c=1 d=0.869358 t=35307
chà le 	差了	c=0 d=0.0980199 t=35307
chà le diǎn er 	差了点儿	c=1 d=0.985111 t=35307
chà zi 	岔子	c=1 d=0.628135 t=35307
chàng ba 	唱吧	c=0 d=0.0822834 t=35307
chàng de 	唱的	c=2 d=1.58556 t=35307
chàng gē 	唱歌	c=1 d=0.96079 t=35307
chàng xì jī 	唱戏机	c=1 d=0.923117 t=35307
chá 	查	c=8 d=2.85064 t=35307
chá biǎo 	查表	c=2 d=0.240091 t=35307
chá kàn 	查看	c=29 d=6.90169 t=35307
chá xún 	查询	c=10 d=5.3168 t=35307
chá yuè 	查阅	c=1 d=0.843665 t=35307
chá yí xià 	查一下	c=1 d=0.66365 t=35307
chá zhǎo 	查找	c=3 d=1.7386 t=35307
cháng 	常	c=1 d=0.937067 t=35307
cháng 	长	c=4 d=1.81495 t=35307
cháng duǎn 	长短	c=2 d=1.00823 t=35307
cháng duǎn tuǐ 	长短腿	c=0 d=0.0904837 t=35307
cháng dá 	长达	c=1 d=0.941764 t=35307
cháng dù 	长度	c=5 d=2.71848 t=35307
cháng jiàn 	常见	c=1 d=0.814648 t=35307
cháng kàn dào 	常看到	c=1 d=0.955997 t=35307
cháng nián 	常年	c=2 d=1.8149 t=35307
cháng qī 	长期	c=2 d=1.77215 t=35307
cháng shì 	尝试	c=4 d=2.48679 t=35307
cháng shì guò 	尝试过	c=1 d=0.298197 t=35307
cháng shì le 	尝试了	c=1 d=0.882497 t=35307
cháng shí 	常识	c=10 d=4.38419 t=35307
cháng shí jiān 	长时间	c=1 d=0.955997 t=35307
cháng shù 	常数	c=1 d=0.904837 t=35307
cháng shēng 	长生	c=1 d=0.941764 t=35307
cháng yuē 	长约	c=1 d=0.913931 t=35307
cháng yòng 	常用	c=1 d=0.970446 t=35307
cháo 	朝	c=2 d=1.5498 t=35307
cháo fěng 	嘲讽	c=2 d=1.70946 t=35307
cháo fěng le 	嘲讽了	c=1 d=0.865022 t=35307
cháo tiān 	朝天	c=1 d=0.67368 t=35307
cháo xiàng 	朝向	c=3 d=1.22471 t=35307
chè 	彻	c=1 d=0.822834 t=35307
chè 	撤	c=2 d=1.35242 t=35307
chè dǐ 	彻底	c=1 d=0.873716 t=35307
chè tuì 	撤退	c=2 d=1.27589 t=35307
chè xiāo 	撤销	c=1 d=0.985111 t=35307
chèng 	秤	c=0 d=0.0878095 t=35307
chèng jīn cì 	秤今次	c=4 d=3.41884 t=35307
chén 	陈	c=2 d=1.58131 t=35307
chén guǒ 	陈果	c=1 d=0.946485 t=35307
chén mò 	沉默	c=1 d=0.951229 t=35307
chén qǐ zhēn 	陈绮贞	c=1 d=0.869358 t=35307
chén xiǎo yún 	陈小云	c=1 d=0.970446 t=35307
chén yì fā ér 	陈一发儿	c=3 d=2.33397 t=35307
chén zhèn 	陈震	c=10 d=7.3395 t=35307
chén āi 	尘埃	c=0 d=0.0955997 t=35307
chéng 	成	c=10 d=3.86972 t=35307
chéng běn 	成本	c=4 d=1.69912 t=35307
chéng dù 	程度	c=3 d=1.26047 t=35307
chéng dān 	承担	c=1 d=0.197899 t=35307
chéng dū 	成都	c=1 d=0.970446 t=35307
chéng fèn 	成分	c=1 d=0.484324 t=35307
chéng gōng 	成功	c=6 d=3.87455 t=35307
chéng jì 	成绩	c=5 d=3.63163 t=35307
chéng le 	成了	c=2 d=1.11637 t=35307
chéng lì 	成立	c=2 d=1.64169 t=35307
chéng nián 	成年	c=1 d=0.918512 t=35307
chéng rèn 	承认	c=5 d=3.32614 t=35307
chéng rèn le 	承认了	c=2 d=1.01012 t=35307
chéng rú 	诚如	c=0 d=0.0970446 t=35307
chéng shí 	诚实	c=2 d=1.18019 t=35307
chéng shú 	成熟	c=1 d=0.640825 t=35307
chéng wéi 	成为	c=4 d=3.28075 t=35307
chéng xiàn 	呈现	c=1 d=0.96079 t=35307
chéng xiāng 	城乡	c=1 d=0.923117 t=35307
chéng xù 	程序	c=8 d=3.8661 t=35307
chéng xù yuán 	程序员	c=1 d=0.970446 t=35307
chéng yuán 	成员	c=6 d=2.99131 t=35307
chéng yīn 	成因	c=1 d=0.856415 t=35307
chì bǎng 	翅膀	c=2 d=1.73594 t=35307
chì guǒ guǒ 	赤果果	c=2 d=0.941764 t=35307
chí 	池	c=2 d=1.73598 t=35307
chí xù 	持续	c=12 d=4.25954 t=35307
chí yǒu 	持有	c=2 d=1.7605 t=35307
chòu 	臭	c=0 d=0.0474734 t=35307
chòu dǎ yóu xì 	臭打游戏	c=1 d=0.477114 t=35307
chòu lǎo tóu 	臭老头	c=1 d=0.798516 t=35307
chóng bài 	崇拜	c=1 d=0.970446 t=35307
chóng dié 	重叠	c=2 d=1.39572 t=35307
chóng fù 	重复	c=7 d=2.89354 t=35307
chóng gòu 	重构	c=34 d=6.25665 t=35307
chóng gòu bù 	重构不	c=1 d=0.839457 t=35307
chóng mìng míng 	重命名	c=3 d=2.22894 t=35307
chóng qìng 	重庆	c=3 d=2.66483 t=35307
chóng qǐ 	重启	c=17 d=5.25062 t=35307
chóng qǐ hòu 	重启后	c=1 d=0.66365 t=35307
chóng shì 	重试	c=1 d=0.818731 t=35307
chóng shēn 	重申	c=1 d=0.927743 t=35307
chóng xīn 	重新	c=37 d=7.52158 t=35307
chóng zhì 	重置	c=2 d=1.48912 t=35307
chù diàn 	触电	c=2 d=1.65831 t=35307
chù fā 	触发	c=13 d=8.3574 t=35307
chù kòng 	触控	c=5 d=3.39814 t=35307
chù kòng bǎn 	触控板	c=6 d=2.61246 t=35307
chù kòng le 	触控了	c=1 d=0.88692 t=35307
chú 	除	c=2 d=0.955997 t=35307
chú fáng 	厨房	c=1 d=0.932394 t=35307
chú fēi 	除非	c=1 d=0.778801 t=35307
chú le 	除了	c=3 d=2.22127 t=35307
chú wài 	除外	c=1 d=0.594521 t=35307
chú yǐ 	除以	c=1 d=0.923117 t=35307
chún 	纯	c=4 d=3.19288 t=35307
chún běn dì 	纯本地	c=1 d=0.66365 t=35307
chún chún 	纯纯	c=4 d=1.68812 t=35307
chún diàn 	纯电	c=1 d=0.856415 t=35307
chún gēn zōng 	纯跟踪	c=4 d=1.39231 t=35307
chún pǔ 	淳朴	c=2 d=1.45594 t=35307
chún shì jué 	纯视觉	c=1 d=0.826959 t=35307
chún shǔ 	纯属	c=1 d=0.631283 t=35307
chā bié 	差别	c=1 d=0.965606 t=35307
chā chē 	叉车	c=1 d=0.946485 t=35307
chā diàn 	插电	c=1 d=0.631283 t=35307
chā fēn 	差分	c=1 d=0.985111 t=35307
chā jiàn 	插件	c=10 d=5.34446 t=35307
chā jù 	差距	c=2 d=1.42612 t=35307
chā jī 	叉积	c=1 d=0.927743 t=35307
chā kǎ 	插卡	c=1 d=0.73165 t=35307
chā kǒu 	插口	c=1 d=0.99005 t=35307
chā zhe diàn 	插着电	c=1 d=0.927743 t=35307
chā zhēn 	插帧	c=1 d=0.970446 t=35307
chā zài 	插在	c=1 d=0.955997 t=35307
chāi 	拆	c=5 d=2.96918 t=35307
chāi chéng 	拆成	c=1 d=0.932394 t=35307
chāi chē 	拆车	c=3 d=1.69265 t=35307
chāi chū lái 	拆出来	c=3 d=0.951229 t=35307
chāi fēn 	拆分	c=8 d=3.52114 t=35307
chāi huí 	拆回	c=1 d=0.310367 t=35307
chāi huí lái 	拆回来	c=2 d=1.78234 t=35307
chāi jiě 	拆解	c=1 d=0.631283 t=35307
chāi kāi 	拆开	c=1 d=0.985112 t=35307
chāi xià lái 	拆下来	c=2 d=1.79741 t=35307
chāng píng 	昌平	c=2 d=1.93131 t=35307
chāng píng qū 	昌平区	c=1 d=0.891367 t=35307
chāo 	超	c=2 d=1.43292 t=35307
chāo chū 	超出	c=2 d=1.46488 t=35307
chāo guò 	超过	c=4 d=1.59534 t=35307
chāo gāo 	超高	c=1 d=0.68729 t=35307
chāo jí 	超级	c=1 d=0.985112 t=35307
chāo shí 	超时	c=3 d=1.51602 t=35307
chāo tiáo 	超调	c=0 d=0.083527 t=35307
chāo xiàn 	超限	c=1 d=0.647265 t=35307
chāo yuè 	超越	c=1 d=0.891367 t=35307
chē 	车	c=75 d=10.8993 t=35307
chē cháng 	车长	c=1 d=0.562705 t=35307
chē chē 	车车	c=1 d=0.744531 t=35307
chē chǎng 	车厂	c=1 d=0.423162 t=35307
chē dù 	车度	c=1 d=0.224248 t=35307
chē gǎn qì 	车感器	c=1 d=0.802519 t=35307
chē jì líng 	车继铃	c=1 d=0.882497 t=35307
chē liàng 	车辆	c=76 d=12.0072 t=35307
chē nèi 	车内	c=1 d=0.76338 t=35307
chē piào 	车票	c=1 d=0.600496 t=35307
chē qǐ 	车企	c=4 d=2.01091 t=35307
chē shàng 	车上	c=13 d=4.84536 t=35307
chē shēn 	车身	c=1 d=0.88692 t=35307
chē sù 	车速	c=33 d=10.2416 t=35307
chē sù mó shì 	车速模式	c=1 d=0.96079 t=35307
chē tóu 	车头	c=1 d=0.68729 t=35307
chē tǐ 	车体	c=1 d=0.657047 t=35307
chē xíng 	车型	c=9 d=3.23577 t=35307
chē yǔ chē 	车与车	c=1 d=0.444858 t=35307
chē zhàn 	车站	c=4 d=2.53168 t=35307
chē zhǔ 	车主	c=2 d=1.67499 t=35307
chē zài 	车载	c=1 d=0.25538 t=35307
chēng hu 	称呼	c=3 d=1.79263 t=35307
chēng yāo 	撑腰	c=1 d=0.99005 t=35307
chēng zàn 	称赞	c=1 d=0.847894 t=35307
chě 	扯	c=1 d=0.774917 t=35307
chě dàn 	扯淡	c=3 d=1.57558 t=35307
chě shá 	扯啥	c=1 d=0.786628 t=35307
chī 	吃	c=4 d=3.53595 t=35307
chī bù bǎo 	吃不饱	c=1 d=0.965606 t=35307
chī bǎo fàn 	吃饱饭	c=1 d=0.932394 t=35307
chī de 	吃的	c=1 d=0.543351 t=35307
chī fàn 	吃饭	c=3 d=2.27541 t=35307
chī hē 	吃喝	c=1 d=0.904837 t=35307
chī le 	吃了	c=1 d=0.83527 t=35307
chī lì 	吃力	c=1 d=0.97531 t=35307
chī nǎi 	吃奶	c=1 d=0.771052 t=35307
chī shén me 	吃什么	c=1 d=0.985111 t=35307
chī tǔ 	吃土	c=2 d=1.94128 t=35307
chī xīn 	痴心	c=2 d=1.06322 t=35307
chōng 	冲	c=1 d=0.946485 t=35307
chōng diàn 	充电	c=5 d=4.37601 t=35307
chōng dào 	冲到	c=1 d=0.97531 t=35307
chōng dòng 	冲动	c=1 d=0.657047 t=35307
chōng jìn 	冲进	c=1 d=0.927743 t=35307
chōng tū 	冲突	c=4 d=2.25357 t=35307
chōu 	抽	c=1 d=0.985111 t=35307
chōu yān 	抽烟	c=1 d=0.650509 t=35307
chū 	出	c=14 d=5.10766 t=35307
chū bǎn shè 	出版社	c=1 d=0.806541 t=35307
chū chà 	出岔	c=3 d=2.02864 t=35307
chū chù 	出处	c=1 d=0.771052 t=35307
chū chāi 	出差	c=18 d=8.03378 t=35307
chū chǎng 	出厂	c=1 d=0.878095 t=35307
chū cuò le 	出错了	c=1 d=0.932394 t=35307
chū fā 	出发	c=1 d=0.913931 t=35307
chū guò 	出过	c=2 d=1.41232 t=35307
chū guǐ 	出轨	c=2 d=1.64169 t=35307
chū kǒu 	出口	c=1 d=0.96079 t=35307
chū le 	出了	c=1 d=0.690734 t=35307
chū lái 	出来	c=15 d=4.62738 t=35307
chū lái hòu 	出来后	c=1 d=0.918512 t=35307
chū lǒng 	出垄	c=1 d=0.810584 t=35307
chū mén 	出门	c=1 d=0.946485 t=35307
chū pǐn 	出品	c=1 d=0.909373 t=35307
chū qù 	出去	c=2 d=1.7558 t=35307
chū rù 	出入	c=0 d=0.0955997 t=35307
chū rù lǒng 	出入垄	c=8 d=3.61717 t=35307
chū shǐ 	初始	c=2 d=0.882381 t=35307
chū shǐ huà 	初始化	c=7 d=3.17764 t=35307
chū tóu 	出头	c=2 d=1.9362 t=35307
chū wèn tí 	出问题	c=2 d=1.64926 t=35307
chū wèn tí le 	出问题了	c=1 d=0.97531 t=35307
chū xiàn 	出现	c=28 d=5.42993 t=35307
chū xiàn guò 	出现过	c=1 d=0.786628 t=35307
chū xiàn hòu 	出现后	c=1 d=0.522045 t=35307
chū yù 	出狱	c=1 d=0.96079 t=35307
chū zhōng shēng 	初中生	c=1 d=0.843665 t=35307
chū zū 	出租	c=0 d=0.0980199 t=35307
chūn gēng 	春耕	c=2 d=1.01146 t=35307
chūn qiū 	春秋	c=1 d=0.869358 t=35307
chūn tiān 	春天	c=2 d=1.3467 t=35307
chūn wǎn 	春晚	c=1 d=0.99005 t=35307
chūn xià qiū 	春夏秋	c=1 d=0.927743 t=35307
chǎn chū 	产出	c=4 d=2.20564 t=35307
chǎn néng 	产能	c=1 d=0.937067 t=35307
chǎn pǐn 	产品	c=26 d=6.09662 t=35307
chǎn pǐn huà 	产品化	c=1 d=0.83527 t=35307
chǎn pǐn hǎo 	产品好	c=1 d=0.826959 t=35307
chǎn shù 	阐述	c=2 d=1.28938 t=35307
chǎn shēng 	产生	c=9 d=3.35217 t=35307
chǎn wù 	产物	c=1 d=0.45612 t=35307
chǎn yè liàn 	产业链	c=1 d=0.891367 t=35307
chǎng 	厂	c=1 d=0.29523 t=35307
chǎng jiā 	厂家	c=12 d=3.97274 t=35307
chǎng jǐng 	场景	c=5 d=2.42644 t=35307
chǎng shāng 	厂商	c=9 d=5.45208 t=35307
chǎng wài 	场外	c=1 d=0.985111 t=35307
chǎo 	吵	c=1 d=0.873716 t=35307
chǐ cùn 	尺寸	c=3 d=2.57448 t=35307
chǒu 	丑	c=2 d=1.07293 t=35307
chǒu chǒu 	瞅瞅	c=1 d=0.941764 t=35307
chǒu shào nǚ zhàn shì 	丑少女战士	c=1 d=0.913931 t=35307
chǔ 	处	c=6 d=2.21018 t=35307
chǔ lǐ 	处理	c=39 d=8.09237 t=35307
chǔ néng 	储能	c=2 d=1.97516 t=35307
chǔ rén měi 	楚人美	c=1 d=0.927743 t=35307
chǔ yú 	处于	c=5 d=2.44536 t=35307
chǔn zhū 	蠢猪	c=5 d=3.53582 t=35307
cuán 	攒	c=2 d=1.02094 t=35307
cuì ruò 	脆弱	c=1 d=0.980199 t=35307
cuò 	错	c=7 d=2.99952 t=35307
cuò de 	错的	c=1 d=0.970446 t=35307
cuò jué 	错觉	c=1 d=0.778801 t=35307
cuò le 	错了	c=2 d=1.58414 t=35307
cuò pàn 	错判	c=1 d=0.814648 t=35307
cuò wèi 	错位	c=4 d=2.52148 t=35307
cuò wù 	错误	c=12 d=6.20303 t=35307
cuò wù mǎ 	错误码	c=2 d=1.63896 t=35307
cuò zhé 	挫折	c=1 d=0.99005 t=35307
cuò zài 	错在	c=1 d=0.323033 t=35307
cuān 	蹿	c=1 d=0.501576 t=35307
cài 	菜	c=2 d=1.77296 t=35307
cài dāo 	菜刀	c=1 d=0.941764 t=35307
cài xú kūn 	蔡徐坤	c=1 d=0.895834 t=35307
cái 	才	c=19 d=4.17821 t=35307
cái fù 	财富	c=1 d=0.99005 t=35307
cái huì 	才会	c=2 d=1.77101 t=35307
cái huì sǐ 	才会死	c=1 d=0.927743 t=35307
cái liào 	材料	c=2 d=1.96531 t=35307
cái néng 	才能	c=16 d=4.43985 t=35307
cái shì 	才是	c=2 d=1.52037 t=35307
cè 	测	c=4 d=2.7339 t=35307
cè chū 	测出	c=2 d=1.51325 t=35307
cè huà 	策划	c=0 d=0.0600496 t=35307
cè huà cè huà 	策划策划	c=1 d=0.603506 t=35307
cè liáng 	测量	c=5 d=2.42731 t=35307
cè lüè 	策略	c=6 d=2.60213 t=35307
cè píng 	测评	c=0 d=0.0711771 t=35307
cè qīng 	侧倾	c=1 d=0.965606 t=35307
cè shì 	测试	c=115 d=15.7074 t=35307
cè shì bǎn 	测试板	c=1 d=0.918512 t=35307
cè shì shǐ yòng 	测试使用	c=1 d=0.99005 t=35307
cè shì wèn tí 	测试问题	c=1 d=0.923117 t=35307
cè shì yí xià 	测试一下	c=2 d=1.63743 t=35307
cè xià 	测下	c=2 d=1.51443 t=35307
cè xiàng 	侧向	c=1 d=0.436049 t=35307
cè xù háng 	测续航	c=1 d=0.951229 t=35307
céng cì 	层次	c=1 d=0.847894 t=35307
céng jīng 	曾经	c=2 d=1.52582 t=35307
cì 	次	c=6 d=3.10298 t=35307
cì jī 	刺激	c=5 d=3.73485 t=35307
cì kè 	刺客	c=3 d=2.12004 t=35307
cì shù 	次数	c=6 d=3.10296 t=35307
cí 	词	c=4 d=1.85142 t=35307
cí bù dá yì 	词不达意	c=2 d=1.69169 t=35307
cí diǎn 	词典	c=1 d=0.960789 t=35307
cí huì 	词汇	c=3 d=1.53028 t=35307
cóng 	从	c=40 d=7.3308 t=35307
cóng diàn yǐng 	从电影	c=1 d=0.429557 t=35307
cóng kòng 	从控	c=2 d=1.59323 t=35307
cóng lái 	从来	c=1 d=0.711771 t=35307
cóng qián 	从前	c=1 d=0.268475 t=35307
cóng shì 	从事	c=2 d=1.33253 t=35307
cóng wèi 	从未	c=1 d=0.951229 t=35307
cóng wǒ 	从我	c=1 d=0.683861 t=35307
cóng xiǎo 	从小	c=1 d=0.737124 t=35307
cóng zì jǐ 	从自己	c=1 d=0.332871 t=35307
cóng ér 	从而	c=1 d=0.591555 t=35307
cù shǐ 	促使	c=1 d=0.96771 t=35307
cù shǐ nǐ 	促使你	c=1 d=0.856415 t=35307
cù sǐ 	猝死	c=1 d=0.909373 t=35307
cùn 	寸	c=10 d=3.82934 t=35307
cún chǔ 	存储	c=1 d=0.822834 t=35307
cún hǎo 	存好	c=1 d=0.759572 t=35307
cún le 	存了	c=1 d=0.980199 t=35307
cún xià 	存下	c=2 d=1.53106 t=35307
cún yí xià 	存一下	c=1 d=0.650509 t=35307
cún zài 	存在	c=26 d=4.50092 t=35307
cāi cè 	猜测	c=1 d=0.740819 t=35307
cān bǎo 	参保	c=2 d=1.80521 t=35307
cān bǎo rén yuán 	参保人员	c=1 d=0.932394 t=35307
cān jiā 	参加	c=3 d=1.79203 t=35307
cān kǎo 	参考	c=19 d=4.48463 t=35307
cān shù 	参数	c=43 d=9.74784 t=35307
cān zhào 	参照	c=1 d=0.852144 t=35307
cāng 	仓	c=1 d=0.99005 t=35307
cāng kào 	仓靠	c=1 d=0.951229 t=35307
cāng kù 	仓库	c=9 d=5.02436 t=35307
cāng ěr jīn kǎi 	苍耳今楷	c=3 d=1.63555 t=35307
cāo zuò 	操作	c=92 d=14.7507 t=35307
cāo zuò xù liè 	操作序列	c=1 d=0.932394 t=35307
cōng míng 	聪明	c=1 d=0.980199 t=35307
cū tǐ 	粗体	c=1 d=0.960789 t=35307
cūn 	村	c=2 d=1.86713 t=35307
cūn lǐ 	村里	c=1 d=0.865022 t=35307
cūn zi lǐ 	村子里	c=1 d=0.891367 t=35307
cǎi gòu 	采购	c=4 d=2.06505 t=35307
cǎi hóng 	彩虹	c=1 d=0.965606 t=35307
cǎi jí 	采集	c=2 d=1.71304 t=35307
cǎi lí hé 	踩离合	c=3 d=1.03518 t=35307
cǎi qǔ 	采取	c=3 d=1.36208 t=35307
cǎi xìn 	采信	c=1 d=0.99005 t=35307
cǎi yòng 	采用	c=11 d=3.28607 t=35307
cǎo 	草	c=1 d=0.45612 t=35307
cǎo tái bān zi 	草台班子	c=1 d=0.839457 t=35307
cǐ 	此	c=3 d=1.6665 t=35307
cǐ guò chéng 	此过程	c=1 d=0.571209 t=35307
cǐ lèi 	此类	c=4 d=1.99196 t=35307
cǐ mó shì 	此模式	c=1 d=0.26982 t=35307
cǐ shí 	此时	c=2 d=1.8466 t=35307
cǐ shēng 	此生	c=1 d=0.955997 t=35307
cǐ wèn tí 	此问题	c=1 d=0.65377 t=35307
cǐ zhí 	此值	c=1 d=0.14808 t=35307
de 	的	c=2175 d=34.2749 t=35307
de dōng xi 	的东西	c=1 d=0.980199 t=35307
de huà 	的话	c=3 d=2.15404 t=35307
de miàn 	的面	c=1 d=0.852144 t=35307
de nǐ 	的你	c=1 d=0.759572 t=35307
de shuō 	的说	c=1 d=0.802519 t=35307
de shí hou 	的时候	c=3 d=1.65063 t=35307
de yán chí 	的延迟	c=1 d=0.932394 t=35307
diàn 	电	c=1 d=0.995012 t=35307
diàn chí 	电池	c=6 d=2.88035 t=35307
diàn chí róng liàng 	电池容量	c=1 d=0.711771 t=35307
diàn dòng 	电动	c=2 d=1.00603 t=35307
diàn dòng zuò yǐ 	电动座椅	c=1 d=0.826959 t=35307
diàn fèi 	电费	c=4 d=3.38774 t=35307
diàn huà 	电话	c=2 d=1.66024 t=35307
diàn jī 	电机	c=21 d=4.71068 t=35307
diàn kòng 	电控	c=2 d=1.12344 t=35307
diàn liàng 	电量	c=3 d=1.17966 t=35307
diàn lǐ 	店里	c=2 d=1.84941 t=35307
diàn nǎo 	电脑	c=12 d=4.39023 t=35307
diàn nǎo shàng 	电脑上	c=1 d=0.831104 t=35307
diàn sān lún 	电三轮	c=1 d=0.900325 t=35307
diàn sǐ 	电死	c=1 d=0.99005 t=35307
diàn tuō 	电拖	c=1 d=1 t=35307
diàn xiàn gān 	电线杆	c=1 d=0.360595 t=35307
diàn xìn 	电信	c=4 d=2.71793 t=35307
diàn yuán 	电源	c=3 d=1.07376 t=35307
diàn yuán cè lüè 	电源策略	c=1 d=0.666977 t=35307
diàn yuán shì pèi qì 	电源适配器	c=1 d=0.798516 t=35307
diàn yā 	电压	c=1 d=0.88692 t=35307
diàn yǐng 	电影	c=8 d=4.32404 t=35307
diàn zǐ 	电子	c=9 d=4.64682 t=35307
diàn zǐ chǎn pǐn 	电子产品	c=1 d=0.609571 t=35307
diàn zǐ dàng wèi 	电子档位	c=1 d=0.481909 t=35307
diào 	掉	c=4 d=2.69613 t=35307
diào dù 	调度	c=1 d=0.97531 t=35307
diào luò 	掉落	c=1 d=0.946485 t=35307
diào tóu 	掉头	c=1 d=0.814648 t=35307
diào xiàn 	掉线	c=1 d=0.937067 t=35307
diào yán 	调研	c=6 d=3.15682 t=35307
diào yòng 	调用	c=12 d=4.78381 t=35307
dié shì jiàn pán 	蝶式键盘	c=1 d=0.657047 t=35307
dié yǒng 	蝶泳	c=1 d=0.726149 t=35307
dié zhàn 	谍战	c=1 d=0.839457 t=35307
diān bǒ 	颠簸	c=3 d=1.51412 t=35307
diē le 	跌了	c=2 d=1.43527 t=35307
diē wèi 	爹味	c=0 d=0.0923117 t=35307
diē wèi ér 	爹味儿	c=1 d=0.358796 t=35307
diū chū 	丢出	c=1 d=0.771052 t=35307
diū diào 	丢掉	c=1 d=0.839457 t=35307
diū qì 	丢弃	c=1 d=0.946485 t=35307
diū shī 	丢失	c=4 d=2.16071 t=35307
diǎn 	典	c=3 d=2.38149 t=35307
diǎn 	点	c=23 d=6.76633 t=35307
diǎn diǎn 	点点	c=1 d=0.97531 t=35307
diǎn er 	点儿	c=1 d=0.892554 t=35307
diǎn jī 	点击	c=8 d=1.89125 t=35307
diǎn kāi 	点开	c=2 d=1.44473 t=35307
diǎn liàn jiē 	点链接	c=1 d=0.694196 t=35307
diǎn xià 	点下	c=1 d=0.970446 t=35307
diǎn xíng 	典型	c=4 d=2.59773 t=35307
diǎn yún 	点云	c=1 d=0.818731 t=35307
duàn 	段	c=1 d=0.810584 t=35307
duàn diàn 	断电	c=3 d=1.69032 t=35307
duàn dāo 	锻刀	c=1 d=0.973225 t=35307
duàn dāo dà sài 	锻刀大赛	c=1 d=0.822834 t=35307
duàn liàn 	锻炼	c=1 d=0.882497 t=35307
duàn liè 	断裂	c=1 d=0.941765 t=35307
duì 	对	c=24 d=5.75937 t=35307
duì ba 	对吧	c=7 d=2.78428 t=35307
duì bù qí 	对不齐	c=1 d=0.529935 t=35307
duì bú duì 	对不对	c=1 d=0.865022 t=35307
duì bú shàng 	对不上	c=2 d=1.41524 t=35307
duì bō 	对波	c=1 d=0.882497 t=35307
duì bǐ 	对比	c=26 d=7.10393 t=35307
duì bǐ yì xiē 	对比一些	c=1 d=0.927743 t=35307
duì chèn 	对称	c=1 d=0.83527 t=35307
duì cǐ 	对此	c=3 d=1.90272 t=35307
duì de 	对的	c=1 d=0.755783 t=35307
duì diào 	对调	c=1 d=0.955997 t=35307
duì duì pèng 	对对碰	c=1 d=0.980199 t=35307
duì dài 	对待	c=1 d=0.932394 t=35307
duì fāng 	对方	c=1 d=0.771052 t=35307
duì huà 	对话	c=4 d=2.45001 t=35307
duì jiǎo 	对角	c=1 d=0.869358 t=35307
duì liè 	队列	c=2 d=1.96042 t=35307
duì ma 	对吗	c=5 d=3.92764 t=35307
duì miàn 	对面	c=1 d=0.600496 t=35307
duì shàng 	对上	c=1 d=0.882497 t=35307
duì shǒu 	对手	c=1 d=0.321422 t=35307
duì sǐ 	怼死	c=1 d=0.918512 t=35307
duì wàng 	对望	c=1 d=0.774917 t=35307
duì wǔ 	队伍	c=5 d=4.16164 t=35307
duì xū yào 	对需要	c=1 d=0.677056 t=35307
duì yìng 	对应	c=18 d=3.33197 t=35307
duì yú 	对于	c=30 d=4.36386 t=35307
duān 	端	c=6 d=2.15692 t=35307
duān kǒu 	端口	c=3 d=1.83199 t=35307
duān kǒu hào 	端口号	c=1 d=0.869358 t=35307
duī liào 	堆料	c=0 d=0.0909373 t=35307
duō 	多	c=14 d=3.4427 t=35307
duō cháng 	多长	c=2 d=1.74184 t=35307
duō chū mén 	多出门	c=2 d=0.99005 t=35307
duō cì 	多次	c=2 d=1.28933 t=35307
duō duàn 	多段	c=2 d=1.17758 t=35307
duō duō 	多多	c=2 d=0.913931 t=35307
duō duō shǎo 	多多少	c=1 d=0.786628 t=35307
duō gè 	多个	c=4 d=2.75889 t=35307
duō hǎo 	多好	c=1 d=0.895834 t=35307
duō jiā 	多家	c=1 d=0.557106 t=35307
duō jiǔ 	多久	c=5 d=2.65822 t=35307
duō jī 	多机	c=2 d=1.24205 t=35307
duō kuài 	多快	c=1 d=0.941764 t=35307
duō kuī le 	多亏了	c=1 d=0.856415 t=35307
duō kāi 	多开	c=1 d=0.43605 t=35307
duō le 	多了	c=1 d=0.946485 t=35307
duō me 	多么	c=5 d=3.70683 t=35307
duō nián 	多年	c=1 d=0.980199 t=35307
duō nián qián 	多年前	c=2 d=1.55763 t=35307
duō rén 	多人	c=2 d=0.965606 t=35307
duō shì shì 	多试试	c=2 d=1.79069 t=35307
duō shǎo 	多少	c=24 d=6.52321 t=35307
duō shǎo dù 	多少度	c=1 d=0.514273 t=35307
duō shǎo ne 	多少呢	c=1 d=0.970446 t=35307
duō shǎo tiān 	多少天	c=1 d=0.913931 t=35307
duō xiàn chéng 	多线程	c=1 d=0.946485 t=35307
duō xīng 	多星	c=0 d=0.0955997 t=35307
duō yuǎn 	多远	c=2 d=1.2297 t=35307
duō yú 	多于	c=1 d=0.970446 t=35307
duō yú 	多余	c=1 d=0.965606 t=35307
duō yā 	多呀	c=1 d=0.88692 t=35307
